#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
#GREEK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
kingdom_of_welsh;Teyrnas o;;;;;;;;;;;;;x
empire_of_welsh;Teyrnas o;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Cumbric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_cumbric;Tiarna;;;;;;;;;;;;;x
baron_female_cumbric;Bantiarna;;;;;;;;;;;;;x
baron_title_ruler_consort_cumbric;Tiarna;;;;;;;;;;;;;x
baron_title_ruler_consort_female_cumbric;Bantiarna;;;;;;;;;;;;;x
count_cumbric;Tywysog;;;;;;;;;;;;;x
count_title_ruler_consort_cumbric;Tywysoges;;;;;;;;;;;;;x
duke_cumbric;Tywysog;;;;;;;;;;;;;x
duke_female_cumbric;Tywysoges;;;;;;;;;;;;;x
duke_title_ruler_consort_cumbric;Tywysog;;;;;;;;;;;;;x
duke_title_ruler_consort_female_cumbric;Tywysoges;;;;;;;;;;;;;x
king_cumbric;Brenin;;;;;;;;;;;;;x
king_female_cumbric;Breninhes;;;;;;;;;;;;;x
king_title_ruler_consort_cumbric;Brenin;;;;;;;;;;;;;x
king_title_ruler_consort_female_cumbric;Breninhes;;;;;;;;;;;;;x
emperor_cumbric;Brenin;;;;;;;;;;;;;x
emperor_female_cumbric;Breninhes;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_cumbric;Breninhes;;;;;;;;;;;;;x
title_prince_cumbric;Etifedd;;;;;;;;;;;;;x
barony_of_cumbric;Cwmwd o;;;;;;;;;;;;;x
county_of_cumbric;Cantref o;;;;;;;;;;;;;x
duchy_of_cumbric;Tywysogaeth o;;;;;;;;;;;;;x
kingdom_of_cumbric;Teyrnas o;;;;;;;;;;;;;x
empire_of_cumbric;Teyrnas o;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#cornish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_cornish;Tiarna;;;;;;;;;;;;;x
baron_female_cornish;Bantiarna;;;;;;;;;;;;;x
baron_title_ruler_consort_cornish;Tiarna;;;;;;;;;;;;;x
baron_title_ruler_consort_female_cornish;Bantiarna;;;;;;;;;;;;;x
count_cornish;Tywysog;;;;;;;;;;;;;x
count_title_ruler_consort_cornish;Tywysoges;;;;;;;;;;;;;x
duke_cornish;Tywysog;;;;;;;;;;;;;x
duke_female_cornish;Tywysoges;;;;;;;;;;;;;x
duke_title_ruler_consort_cornish;Tywysog;;;;;;;;;;;;;x
duke_title_ruler_consort_female_cornish;Tywysoges;;;;;;;;;;;;;x
king_cornish;Brenin;;;;;;;;;;;;;x
king_female_cornish;Breninhes;;;;;;;;;;;;;x
king_title_ruler_consort_cornish;Brenin;;;;;;;;;;;;;x
king_title_ruler_consort_female_cornish;Breninhes;;;;;;;;;;;;;x
emperor_cornish;Brenin;;;;;;;;;;;;;x
emperor_female_cornish;Breninhes;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_cornish;Breninhes;;;;;;;;;;;;;x
title_prince_cornish;Etifedd;;;;;;;;;;;;;x
barony_of_cornish;Cwmwd o;;;;;;;;;;;;;x
county_of_cornish;Cantref o;;;;;;;;;;;;;x
duchy_of_cornish;Tywysogaeth o;;;;;;;;;;;;;x
kingdom_of_cornish;Teyrnas o;;;;;;;;;;;;;x
empire_of_cornish;Teyrnas o;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#TRIBALSCOTTISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tribal_baron_scottish;Toisech;;;;;;;;;;;;;x
tribal_baron_female_scottish;Toisecha;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_scottish;Toisech;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_female_scottish;Toisecha;;;;;;;;;;;;;x
tribal_count_scottish;Earl;;;;;;;;;;;;;x
tribal_count_title_ruler_consort_scottish;Earl;;;;;;;;;;;;;x
tribal_duke_scottish;Mormaer;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_scottish;Mormaer;;;;;;;;;;;;;x
tribal_county_of_scottish;Earldom of;;;;;;;;;;;;;x
tribal_duchy_of_scottish;Mormaerdom of;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#TRIBALIRISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tribal_baron_irish;Tiarna;;;;;;;;;;;;;x
tribal_baron_female_irish;Bantiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_irish;Tiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_female_irish;Bantiarna;;;;;;;;;;;;;x
tribal_count_irish;Ri Buiden;;;;;;;;;;;;;x
tribal_count_female_irish;Bantiarna;;;;;;;;;;;;;x
tribal_count_title_ruler_consort_irish;Ri Buiden;;;;;;;;;;;;;x
tribal_count_title_ruler_consort_female_irish;Bantiarna;;;;;;;;;;;;;x
tribal_duke_irish;Ri Ruirech;;;;;;;;;;;;;x
tribal_duke_female_irish;Bantiarna;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_irish;Ri Ruirech;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_female_irish;Bantiarna;;;;;;;;;;;;;x
tribal_king_irish;Ard Rí;;;;;;;;;;;;;x
tribal_king_female_irish;Banríon;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_irish;Ard Rí;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_female_irish;Banríon Chéile;;;;;;;;;;;;;x
tribal_emperor_irish;Ollamh Érenn;;;;;;;;;;;;;x
tribal_emperor_female_irish;Ollamh Érenn;;;;;;;;;;;;;x
tribal_emperor_title_ruler_consort_female_irish;Ollamh Érenn;;;;;;;;;;;;;x
tribal_title_prince_irish;Flaith;;;;;;;;;;;;;x
tribal_title_prince_female_irish;Banfhlaith;;;;;;;;;;;;;x
tribal_barony_of_irish;Tuath of;;;;;;;;;;;;;x
tribal_county_of_irish;Cóicid of;;;;;;;;;;;;;x
tribal_duchy_of_irish;Kingdom of;;;;;;;;;;;;;x
tribal_kingdom_of_irish;Kingdom of;;;;;;;;;;;;;x
tribal_empire_of_irish;Kingdom of;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#TRIBALWELSH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tribal_baron_welsh;Tiarna;;;;;;;;;;;;;x
tribal_baron_female_welsh;Bantiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_welsh;Tiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_female_welsh;Bantiarna;;;;;;;;;;;;;x
tribal_count_welsh;Tywysog;;;;;;;;;;;;;x
tribal_count_title_ruler_consort_welsh;Tywysoges;;;;;;;;;;;;;x
tribal_duke_welsh;Tywysog;;;;;;;;;;;;;x
tribal_duke_female_welsh;Tywysoges;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_welsh;Tywysog;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_female_welsh;Tywysoges;;;;;;;;;;;;;x
tribal_king_welsh;Brenin;;;;;;;;;;;;;x
tribal_king_female_welsh;Breninhes;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_welsh;Brenin;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_female_welsh;Breninhes;;;;;;;;;;;;;x
tribal_emperor_welsh;Brenin;;;;;;;;;;;;;x
tribal_emperor_female_welsh;Breninhes;;;;;;;;;;;;;x
tribal_emperor_title_ruler_consort_female_welsh;Breninhes;;;;;;;;;;;;;x
tribal_title_prince_welsh;Etifedd;;;;;;;;;;;;;x
tribal_barony_of_welsh;Cwmwd o;;;;;;;;;;;;;x
tribal_county_of_welsh;Cantref o;;;;;;;;;;;;;x
tribal_duchy_of_welsh;Tywysogaeth o;;;;;;;;;;;;;x
tribal_kingdom_of_welsh;Teyrnas o;;;;;;;;;;;;;x
tribal_empire_of_welsh;Teyrnas o;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#TRIBALCumbric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tribal_baron_cumbric;Tiarna;;;;;;;;;;;;;x
tribal_baron_female_cumbric;Bantiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_cumbric;Tiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_female_cumbric;Bantiarna;;;;;;;;;;;;;x
tribal_count_cumbric;Tywysog;;;;;;;;;;;;;x
tribal_count_title_ruler_consort_cumbric;Tywysoges;;;;;;;;;;;;;x
tribal_duke_cumbric;Tywysog;;;;;;;;;;;;;x
tribal_duke_female_cumbric;Tywysoges;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_cumbric;Tywysog;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_female_cumbric;Tywysoges;;;;;;;;;;;;;x
tribal_king_cumbric;Brenin;;;;;;;;;;;;;x
tribal_king_female_cumbric;Breninhes;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_cumbric;Brenin;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_female_cumbric;Breninhes;;;;;;;;;;;;;x
tribal_emperor_cumbric;Brenin;;;;;;;;;;;;;x
tribal_emperor_female_cumbric;Breninhes;;;;;;;;;;;;;x
tribal_emperor_title_ruler_consort_female_cumbric;Breninhes;;;;;;;;;;;;;x
tribal_title_prince_cumbric;Etifedd;;;;;;;;;;;;;x
tribal_barony_of_cumbric;Cwmwd o;;;;;;;;;;;;;x
tribal_county_of_cumbric;Cantref o;;;;;;;;;;;;;x
tribal_duchy_of_cumbric;Tywysogaeth o;;;;;;;;;;;;;x
tribal_kingdom_of_cumbric;Teyrnas o;;;;;;;;;;;;;x
tribal_empire_of_cumbric;Teyrnas o;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#TRIBALcornish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tribal_baron_cornish;Tiarna;;;;;;;;;;;;;x
tribal_baron_female_cornish;Bantiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_cornish;Tiarna;;;;;;;;;;;;;x
tribal_baron_title_ruler_consort_female_cornish;Bantiarna;;;;;;;;;;;;;x
tribal_count_cornish;Tywysog;;;;;;;;;;;;;x
tribal_count_title_ruler_consort_cornish;Tywysoges;;;;;;;;;;;;;x
tribal_duke_cornish;Tywysog;;;;;;;;;;;;;x
tribal_duke_female_cornish;Tywysoges;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_cornish;Tywysog;;;;;;;;;;;;;x
tribal_duke_title_ruler_consort_female_cornish;Tywysoges;;;;;;;;;;;;;x
tribal_king_cornish;Brenin;;;;;;;;;;;;;x
tribal_king_female_cornish;Breninhes;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_cornish;Brenin;;;;;;;;;;;;;x
tribal_king_title_ruler_consort_female_cornish;Breninhes;;;;;;;;;;;;;x
tribal_emperor_cornish;Brenin;;;;;;;;;;;;;x
tribal_emperor_female_cornish;Breninhes;;;;;;;;;;;;;x
tribal_emperor_title_ruler_consort_female_cornish;Breninhes;;;;;;;;;;;;;x
tribal_title_prince_cornish;Etifedd;;;;;;;;;;;;;x
tribal_barony_of_cornish;Cwmwd o;;;;;;;;;;;;;x
tribal_county_of_cornish;Cantref o;;;;;;;;;;;;;x
tribal_duchy_of_cornish;Tywysogaeth o;;;;;;;;;;;;;x
tribal_kingdom_of_cornish;Teyrnas o;;;;;;;;;;;;;x
tribal_empire_of_cornish;Teyrnas o;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#LITHUANIAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_lithuanian;Kunigaikštis;;;;;;;;;;;;;x
duke_female_lithuanian;Kunigaikštiene;;;;;;;;;;;;;x
king_lithuanian;Didysis Kunigaikštis;;;;;;;;;;;;;x
king_female_lithuanian;Dydžioji Kunigaikštiene;;;;;;;;;;;;;x
king_title_ruler_consort_lithuanian;Kunigaikštis;;;;;;;;;;;;;x
king_title_ruler_consort_female_lithuanian;Kunigaikštiene;;;;;;;;;;;;;x
emperor_female_lithuanian;Dydžioji Kunigaikštiene;;;;;;;;;;;;;x
emperor_title_ruler_consort_lithuanian;Kunigaikštis;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_lithuanian;Dydžioji Kunigaikštiene;;;;;;;;;;;;;x
kingdom_of_lithuanian;Dydžioji Kunigaikštyste;;;;;;;;;;;;;x
count_lithuanian;Vaivadas;;;;;;;;;;;;;x
baron_lithuanian;Bajoras;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#ENGLISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_english;Earl;;;;;;;;;;;;;x
count_title_ruler_consort_english;Earl;;;;;;;;;;;;;x
county_of_english;Earldom of;;;;;;;;;;;;;x
city_baron_english;Sheriff;;;;;;;;;;;;;x
city_count_english;High Sheriff;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#SAXON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_saxon;Thegn;;;;;;;;;;;;;x
baron_title_ruler_consort_saxon;Thegn;;;;;;;;;;;;;x
count_saxon;Ealdorman;;;;;;;;;;;;;x
count_female_saxon;Hlæfdige;;;;;;;;;;;;;x
count_title_ruler_consort_saxon;Ealdorman;;;;;;;;;;;;;x
count_title_ruler_consort_female_saxon;Hlæfdige;;;;;;;;;;;;;x
duke_saxon;Eorl;;;;;;;;;;;;;x
duke_female_saxon;Hlæfdige;;;;;;;;;;;;;x
duke_title_ruler_consort_saxon;Eorl;;;;;;;;;;;;;x
duke_title_ruler_consort_female_saxon;Hlæfdige;;;;;;;;;;;;;x
duchy_of_saxon;Eorldom of;;;;;;;;;;;;;x
city_baron_saxon;Tithingman;;;;;;;;;;;;;x
city_count_saxon;Burhealdor;;;;;;;;;;;;;x
city_barony_of_saxon;Tithing of;;;;;;;;;;;;;x
city_county_of_saxon;Burh;;;;;;;;;;;;;x
county_of_saxon;Scír of;;;;;;;;;;;;;x
king_saxon;Cyning;;;;;;;;;;;;;x
king_female_saxon;Cwén;;;;;;;;;;;;;x
king_title_ruler_consort_saxon;Cyning;;;;;;;;;;;;;x
king_title_ruler_consort_female_saxon;Cwén;;;;;;;;;;;;;x
title_prince_saxon;Ætheling;;;;;;;;;;;;;x
kingdom_of_saxon;Cyningríce of;;;;;;;;;;;;;x
kingdom_saxon;Cyningríce;;;;;;;;;;;;;x
emperor_saxon;Héahcásere;;;;;;;;;;;;;x
emperor_female_saxon;þéodcwén;;;;;;;;;;;;;x
emperor_title_ruler_consort_saxon;Héahcásere;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_saxon;þéodcwén;;;;;;;;;;;;;x
empire_saxon;Héafodríce;;;;;;;;;;;;;x
empire_of_saxon;Héafodríce of;;;;;;;;;;;;;x
county_saxon;Scír;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#FRANKISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_frankish;Baron;;;;;;;;;;;;;x
baron_female_frankish;Baronne;;;;;;;;;;;;;x
baron_title_ruler_consort_frankish;Baron;;;;;;;;;;;;;x
baron_title_ruler_consort_female_frankish;Baronne;;;;;;;;;;;;;x
count_frankish;Comte;;;;;;;;;;;;;x
count_female_frankish;Comtesse;;;;;;;;;;;;;x
count_title_ruler_consort_frankish;Comte;;;;;;;;;;;;;x
count_title_ruler_consort_female_frankish;Comtesse;;;;;;;;;;;;;x
duke_frankish;Duc;;;;;;;;;;;;;x
duke_female_frankish;Duchesse;;;;;;;;;;;;;x
duke_title_ruler_consort_frankish;Duc;;;;;;;;;;;;;x
duke_title_ruler_consort_female_frankish;Duchesse;;;;;;;;;;;;;x
king_frankish;Roi;;;;;;;;;;;;;x
king_female_frankish;Reine;;;;;;;;;;;;;x
king_title_ruler_consort_frankish;Roi;;;;;;;;;;;;;x
king_title_ruler_consort_female_frankish;Reine;;;;;;;;;;;;;x
emperor_frankish;Empereur;;;;;;;;;;;;;x
emperor_female_frankish;Impératrice;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_frankish;Impératrice;;;;;;;;;;;;;x
title_prince_frankish;Prince;;;;;;;;;;;;;x
title_prince_female_frankish;Princesse;;;;;;;;;;;;;x
barony_of_frankish;Baronnie de;;;;;;;;;;;;;x
county_of_frankish;Comté de;;;;;;;;;;;;;x
duchy_of_frankish;Duché de;;;;;;;;;;;;;x
kingdom_of_frankish;Royaume de;;;;;;;;;;;;;x
barony_frankish;Baronnie;;;;;;;;;;;;;x
county_frankish;Comté;;;;;;;;;;;;;x
duchy_frankish;Duché;;;;;;;;;;;;;x
kingdom_frankish;Royaume;;;;;;;;;;;;;x
#################################################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Occitan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#################################################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_occitan;Baron;;;;;;;;;;;;;x
baron_female_occitan;Baronessa;;;;;;;;;;;;;x
baron_title_ruler_consort_occitan;Baron;;;;;;;;;;;;;x
baron_title_ruler_consort_female_occitan;Baronessa;;;;;;;;;;;;;x
count_occitan;Comte;;;;;;;;;;;;;x
count_female_occitan;Comtessa;;;;;;;;;;;;;x
count_title_ruler_consort_occitan;Comte;;;;;;;;;;;;;x
count_title_ruler_consort_female_occitan;Comtessa;;;;;;;;;;;;;x
duke_occitan;Duc;;;;;;;;;;;;;x
duke_female_occitan;Duquessa;;;;;;;;;;;;;x
duke_title_ruler_consort_occitan;Duc;;;;;;;;;;;;;x
duke_title_ruler_consort_female_occitan;Duquessa;;;;;;;;;;;;;x
king_occitan;Rei;;;;;;;;;;;;;x
king_female_occitan;Reina;;;;;;;;;;;;;x
king_title_ruler_consort_occitan;Rei;;;;;;;;;;;;;x
king_title_ruler_consort_female_occitan;Reina;;;;;;;;;;;;;x
emperor_occitan;Emperaire;;;;;;;;;;;;;x
emperor_female_occitan;Emperairitz;;;;;;;;;;;;;x
emperor_title_ruler_consort_occitan;Emperaire;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_occitan;Emperairitz;;;;;;;;;;;;;x
title_prince_occitan;Prince;;;;;;;;;;;;;x
title_prince_female_occitan;Princessa;;;;;;;;;;;;;x
barony_of_occitan;Baronia de;;;;;;;;;;;;;x
county_of_occitan;Comtat de;;;;;;;;;;;;;x
duchy_of_occitan;Ducat de;;;;;;;;;;;;;x
kingdom_of_occitan;Reialme de;;;;;;;;;;;;;x
barony_occitan;Baronia;;;;;;;;;;;;;x
county_occitan;Comtat;;;;;;;;;;;;;x
duchy_occitan;Ducat;;;;;;;;;;;;;x
kingdom_occitan;Reialme;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Portugese;and;Galician;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_portuguese;Barão;;;;;;;;;;;;;x
baron_female_portuguese;Baronesa;;;;;;;;;;;;;x
baron_title_ruler_consort_portuguese;Barão;;;;;;;;;;;;;x
baron_title_ruler_consort_female_portuguese;Baronesa;;;;;;;;;;;;;x
count_portuguese;Conde;;;;;;;;;;;;;x
count_female_portuguese;Condessa;;;;;;;;;;;;;x
count_title_ruler_consort_portuguese;Conde;;;;;;;;;;;;;x
count_title_ruler_consort_female_portuguese;Condessa;;;;;;;;;;;;;x
duke_portuguese;Duque;;;;;;;;;;;;;x
duke_female_portuguese;Duquesa;;;;;;;;;;;;;x
duke_title_ruler_consort_portuguese;Duque;;;;;;;;;;;;;x
duke_title_ruler_consort_female_portuguese;Duquesa;;;;;;;;;;;;;x
king_portuguese;Rei;;;;;;;;;;;;;x
king_female_portuguese;Rainha;;;;;;;;;;;;;x
king_title_ruler_consort_portuguese;Rei;;;;;;;;;;;;;x
king_title_ruler_consort_female_portuguese;Rainha;;;;;;;;;;;;;x
emperor_portuguese;Imperador;;;;;;;;;;;;;x
emperor_female_portuguese;Imperatriz;;;;;;;;;;;;;x
emperor_title_ruler_consort_portuguese;Imperador;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_portuguese;Imperatriz;;;;;;;;;;;;;x
title_prince_portuguese;Infante;;;;;;;;;;;;;x
title_prince_female_portuguese;Infanta;;;;;;;;;;;;;x
baron_galician;Barão;;;;;;;;;;;;;x
baron_female_galician;Baronesa;;;;;;;;;;;;;x
baron_title_ruler_consort_galician;Barão;;;;;;;;;;;;;x
baron_title_ruler_consort_female_galician;Baronesa;;;;;;;;;;;;;x
count_galician;Conde;;;;;;;;;;;;;x
count_female_galician;Condessa;;;;;;;;;;;;;x
count_title_ruler_consort_galician;Conde;;;;;;;;;;;;;x
count_title_ruler_consort_female_galician;Condessa;;;;;;;;;;;;;x
duke_galician;Duque;;;;;;;;;;;;;x
duke_female_galician;Duquesa;;;;;;;;;;;;;x
duke_title_ruler_consort_galician;Duque;;;;;;;;;;;;;x
duke_title_ruler_consort_female_galician;Duquesa;;;;;;;;;;;;;x
king_galician;Rei;;;;;;;;;;;;;x
king_female_galician;Rainha;;;;;;;;;;;;;x
king_title_ruler_consort_galician;Rei;;;;;;;;;;;;;x
king_title_ruler_consort_female_galician;Rainha;;;;;;;;;;;;;x
emperor_galician;Imperador;;;;;;;;;;;;;x
emperor_female_galician;Imperatriz;;;;;;;;;;;;;x
emperor_title_ruler_consort_galician;Imperador;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_galician;Imperatriz;;;;;;;;;;;;;x
title_prince_galician;Infante;;;;;;;;;;;;;x
title_prince_female_galician;Infanta;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#NORMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_norman;Chatelain;;;;;;;;;;;;;x
baron_female_norman;Chatelaine;;;;;;;;;;;;;x
baron_title_ruler_consort_norman;Chatelain;;;;;;;;;;;;;x
baron_title_ruler_consort_female_norman;Chatelaine;;;;;;;;;;;;;x
count_norman;Counte;;;;;;;;;;;;;x
count_title_ruler_consort_norman;Counte;;;;;;;;;;;;;x
count_female_norman;Countesse;;;;;;;;;;;;;x
count_title_ruler_consort_female_norman;Countesse;;;;;;;;;;;;;x
duke_norman;Duc;;;;;;;;;;;;;x
duke_female_norman;Ducesse;;;;;;;;;;;;;x
duke_title_ruler_consort_female_norman;Ducesse;;;;;;;;;;;;;x
duke_title_ruler_consort_norman;Duc;;;;;;;;;;;;;x
king_norman;Roi;;;;;;;;;;;;;x
king_title_ruler_consort_norman;Roi;;;;;;;;;;;;;x
king_norman_female;Roigne;;;;;;;;;;;;;x
king_title_ruler_consort_norman_female;Roigne;;;;;;;;;;;;;x
emperor_norman;Emperur;;;;;;;;;;;;;x
emperor_female_norman;Empereis;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_norman;Empereis;;;;;;;;;;;;;x
title_prince_norman;Prince;;;;;;;;;;;;;x
title_prince_female_norman;Princesse;;;;;;;;;;;;;x
barony_of_norman;Chatellenie de;;;;;;;;;;;;;x
city_baron_norman;Bailie;;;;;;;;;;;;;x
city_barony_of_norman;Bailliage de;;;;;;;;;;;;;x
county_norman;Counté;;;;;;;;;;;;;x
county_of_norman;Counté de;;;;;;;;;;;;;x
duchy_norman;Duchié;;;;;;;;;;;;;x
duchy_of_norman;Duchié de;;;;;;;;;;;;;x
kingdom_norman;Roialme;;;;;;;;;;;;;x
kingdom_of_norman;Roialme de;;;;;;;;;;;;;x
empire_norman;Empere;;;;;;;;;;;;;x
empire_of_norman;Empere de;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#POLISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_polish;Kasztelan;;;;;;;;;;;;;x
baron_female_polish;Kasztelana;;;;;;;;;;;;;x
baron_title_ruler_consort_polish;Kasztelan;;;;;;;;;;;;;x
baron_title_ruler_consort_female_polish;Kasztelana;;;;;;;;;;;;;x
count_polish;Starosta;;;;;;;;;;;;;x
count_female_polish;Staroscina;;;;;;;;;;;;;x
count_title_ruler_consort_polish;Starosta;;;;;;;;;;;;;x
count_title_ruler_consort_female_polish;Staroscina;;;;;;;;;;;;;x
duke_polish;Ksiaze;;;;;;;;;;;;;x
duke_female_polish;Ksiezna;;;;;;;;;;;;;x
duke_title_ruler_consort_polish;Ksiaze;;;;;;;;;;;;;x
duke_title_ruler_consort_female_polish;Ksiezna;;;;;;;;;;;;;x
king_polish;Król;;;;;;;;;;;;;x
king_female_polish;Królowa;;;;;;;;;;;;;x
king_title_ruler_consort_polish;Król;;;;;;;;;;;;;x
king_title_ruler_consort_female_polish;Królowa;;;;;;;;;;;;;x
emperor_polish;Cesarz;;;;;;;;;;;;;x
emperor_female_polish;Cesarzowa;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_polish;Cesarzowa;;;;;;;;;;;;;x
barony_of_polish;Kasztelania of;;;;;;;;;;;;;x
county_of_polish;Starostwo of;;;;;;;;;;;;;x
duchy_of_polish;Ksiestwo of;;;;;;;;;;;;;x
city_baron_polish;Burmistrz;;;;;;;;;;;;;x
city_count_polish;Wójt;;;;;;;;;;;;;x
temple_count_polish;Biskup;;;;;;;;;;;;;x
temple_county_of_polish;Diecezja of;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Pommerian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_pommeranian;Knjes;;;;;;;;;;;;;x
duke_pommeranian;Prince;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Croatian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_croatian;Župan;;;;;;;;;;;;;x
duke_croatian;Ban;;;;;;;;;;;;;x
king_croatian;Kralj;;;;;;;;;;;;;x
king_female_croatian;Kraljica;;;;;;;;;;;;;x
county_of_croatian;Županija of;;;;;;;;;;;;;x
duchy_of_croatian;Banate of;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Serbian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_serbian;Župan;;;;;;;;;;;;;x
